id,timestamp_utc,ws_ms,wd_deg,month,hour_of_day,temperature,humidity,pm25,pm10,pm25_lag1,pm25_lag2,pm10_lag1,pm10_lag2,pm25_rm3,pm10_rm3,current_aqi,predicted_aqi_3h,created_at
17680,2024-01-05 23:00:00+00,0.83,347.39,1,23,23.19,98.8,52.2,91.85,45.32,41.58,85.5,82.26,46.37,86.54,92,null,2026-02-04 16:05:38.109222+00
17681,2024-01-06 00:00:00+00,0.87,344.8,1,0,22.92,99.12,53.06,93.25,52.2,45.32,91.85,85.5,50.19,90.2,93,null,2026-02-04 16:05:38.109222+00
17682,2024-01-06 01:00:00+00,1.03,322.37,1,1,22.22,99.12,54.83,95.01,53.06,52.2,93.25,91.85,53.36,93.37,95,null,2026-02-04 16:05:38.109222+00
17683,2024-01-06 02:00:00+00,0.73,310.96,1,2,22.15,99.12,57.15,97.73,54.83,53.06,95.01,93.25,55.01,95.33,98,null,2026-02-04 16:05:38.109222+00
17684,2024-01-06 03:00:00+00,0.76,286.71,1,3,21.98,99.12,62.7,106.92,57.15,54.83,97.73,95.01,58.23,99.89,107,null,2026-02-04 16:05:38.109222+00
17685,2024-01-06 04:00:00+00,0.29,266.27,1,4,21.93,97.72,69.32,111.09,62.7,57.15,106.92,97.73,63.06,105.25,129,null,2026-02-04 16:05:38.109222+00
17686,2024-01-06 05:00:00+00,0.98,267.79,1,5,21.85,90.26,67.07,99.12,69.32,62.7,111.09,106.92,66.36,105.71,122,null,2026-02-04 16:05:38.109222+00
17687,2024-01-06 06:00:00+00,0.86,266.61,1,6,22.5,80.81,59.51,98.9,67.07,69.32,99.12,111.09,65.3,103.04,99,null,2026-02-04 16:05:38.109222+00
17688,2024-01-06 07:00:00+00,0.24,290.27,1,7,22.45,78.62,47.5,83.84,59.51,67.07,98.9,99.12,58.03,93.95,84,null,2026-02-04 16:05:38.109222+00
17689,2024-01-06 08:00:00+00,0.67,305.15,1,8,22.01,80.75,43.14,83.2,47.5,59.51,83.84,98.9,50.05,88.65,83,null,2026-02-04 16:05:38.109222+00
17690,2024-01-06 09:00:00+00,0.81,268.36,1,9,23.88,72.48,46.71,81.68,43.14,47.5,83.2,83.84,45.78,82.91,82,null,2026-02-04 16:05:38.109222+00
17691,2024-01-06 10:00:00+00,0.47,190.18,1,10,25.05,77.42,42.06,83.83,46.71,43.14,81.68,83.2,43.97,82.9,84,null,2026-02-04 16:05:38.109222+00
17692,2024-01-06 11:00:00+00,0.51,0.8,1,11,27.08,64.5,42.31,99.51,42.06,46.71,83.83,81.68,43.69,88.34,100,null,2026-02-04 16:05:38.109222+00
17693,2024-01-06 12:00:00+00,0.74,9.83,1,12,29.92,57.11,41.49,92.64,42.31,42.06,99.51,83.83,41.95,91.99,93,null,2026-02-04 16:05:38.109222+00
17694,2024-01-06 13:00:00+00,1.25,174.04,1,13,30.13,66.81,39.37,91.92,41.49,42.31,92.64,99.51,41.06,94.69,92,null,2026-02-04 16:05:38.109222+00
17695,2024-01-06 14:00:00+00,0.37,232.2,1,14,30.06,69.13,38.03,96.87,39.37,41.49,91.92,92.64,39.63,93.81,97,null,2026-02-04 16:05:38.109222+00
17696,2024-01-06 15:00:00+00,0.38,303.94,1,15,29.55,72.73,33.33,97.67,38.03,39.37,96.87,91.92,36.91,95.49,98,null,2026-02-04 16:05:38.109222+00
17697,2024-01-06 16:00:00+00,0.95,320.93,1,16,28.92,70.28,37.79,93.44,33.33,38.03,97.67,96.87,36.38,95.99,93,null,2026-02-04 16:05:38.109222+00
17698,2024-01-06 17:00:00+00,0.56,285.38,1,17,27.48,78.32,31.84,85.33,37.79,33.33,93.44,97.67,34.32,92.15,85,null,2026-02-04 16:05:38.109222+00
17699,2024-01-06 18:00:00+00,0.6,296.07,1,18,26.42,80.12,30.89,83.56,31.84,37.79,85.33,93.44,33.51,87.44,84,null,2026-02-04 16:05:38.109222+00
17700,2024-01-06 19:00:00+00,0.98,359.1,1,19,25.22,85.55,29.08,81.23,30.89,31.84,83.56,85.33,30.6,83.37,81,null,2026-02-04 16:05:38.109222+00
17701,2024-01-06 20:00:00+00,0.76,321.64,1,20,24.61,88.59,31.34,75.66,29.08,30.89,81.23,83.56,30.44,80.15,76,null,2026-02-04 16:05:38.109222+00
17702,2024-01-06 21:00:00+00,0.75,296.73,1,21,24.66,93.62,32.28,74.03,31.34,29.08,75.66,81.23,30.9,76.97,74,null,2026-02-04 16:05:38.109222+00
17703,2024-01-06 22:00:00+00,1.31,15,1,22,23.84,95.56,39.09,77.92,32.28,31.34,74.03,75.66,34.24,75.87,78,null,2026-02-04 16:05:38.109222+00
17704,2024-01-06 23:00:00+00,0.75,349.17,1,23,23.48,95.78,37.92,77.68,39.09,32.28,77.92,74.03,36.43,76.54,78,null,2026-02-04 16:05:38.109222+00
17705,2024-01-07 00:00:00+00,1.12,313.15,1,0,23.21,94.49,37.4,81.73,37.92,39.09,77.68,77.92,38.14,79.11,82,null,2026-02-04 16:05:38.109222+00
17706,2024-01-07 01:00:00+00,0.71,37.81,1,1,23.08,96.07,41.76,80.16,37.4,37.92,81.73,77.68,39.03,79.86,80,null,2026-02-04 16:05:38.109222+00
17707,2024-01-07 02:00:00+00,1.12,9.63,1,2,23.15,95.93,44.07,84.21,41.76,37.4,80.16,81.73,41.08,82.03,84,null,2026-02-04 16:05:38.109222+00
17708,2024-01-07 03:00:00+00,1.1,17.66,1,3,22.97,97.24,48.52,97.42,44.07,41.76,84.21,80.16,44.78,87.26,97,null,2026-02-04 16:05:38.109222+00
17709,2024-01-07 04:00:00+00,0.66,320.01,1,4,23.41,95.89,53.93,92.43,48.52,44.07,97.42,84.21,48.84,91.35,92,null,2026-02-04 16:05:38.109222+00
17710,2024-01-07 05:00:00+00,0.32,338.87,1,5,23.68,91.51,46.13,92.23,53.93,48.52,92.43,97.42,49.53,94.03,92,null,2026-02-04 16:05:38.109222+00
17711,2024-01-07 06:00:00+00,0.91,355.8,1,6,23.22,92.13,51.79,89.62,46.13,53.93,92.23,92.43,50.62,91.43,90,null,2026-02-04 16:05:38.109222+00
17712,2024-01-07 07:00:00+00,1.15,6.81,1,7,23.04,91.46,53.14,94.49,51.79,46.13,89.62,92.23,50.35,92.11,94,null,2026-02-04 16:05:38.109222+00
17713,2024-01-07 08:00:00+00,0.46,271.72,1,8,23.49,89.41,49.04,94.61,53.14,51.79,94.49,89.62,51.32,92.91,95,null,2026-02-04 16:05:38.109222+00
17714,2024-01-07 09:00:00+00,0.95,230.96,1,9,24.88,84.76,55.74,99.48,49.04,53.14,94.61,94.49,52.64,96.19,99,null,2026-02-04 16:05:38.109222+00
17715,2024-01-07 10:00:00+00,0.98,243.1,1,10,26.92,74.94,53.32,104.48,55.74,49.04,99.48,94.61,52.7,99.52,103,null,2026-02-04 16:05:38.109222+00
17716,2024-01-07 11:00:00+00,0.88,253.95,1,11,28.8,66.79,56.7,105.92,53.32,55.74,104.48,99.48,55.25,103.29,104,null,2026-02-04 16:05:38.109222+00
17717,2024-01-07 12:00:00+00,0.06,345.35,1,12,31.01,59.74,44.98,99.47,56.7,53.32,105.92,104.48,51.67,103.29,99,null,2026-02-04 16:05:38.109222+00
17718,2024-01-07 13:00:00+00,0.57,204.51,1,13,30.69,69.1,38.65,93.21,44.98,56.7,99.47,105.92,46.78,99.53,93,null,2026-02-04 16:05:38.109222+00
17719,2024-01-07 14:00:00+00,0.3,195.91,1,14,30.48,70.66,36.95,97.92,38.65,44.98,93.21,99.47,40.19,96.87,98,null,2026-02-04 16:05:38.109222+00
17720,2024-01-07 15:00:00+00,0.26,245.72,1,15,30.92,66.6,38.15,99.24,36.95,38.65,97.92,93.21,37.92,96.79,99,null,2026-02-04 16:05:38.109222+00
17721,2024-01-07 16:00:00+00,0.5,8.36,1,16,29.56,73.05,33.27,97.54,38.15,36.95,99.24,97.92,36.12,98.23,98,null,2026-02-04 16:05:38.109222+00
17722,2024-01-07 17:00:00+00,0.88,319.14,1,17,27.72,80.7,35.23,91.31,33.27,38.15,97.54,99.24,35.55,96.03,91,null,2026-02-04 16:05:38.109222+00
17723,2024-01-07 18:00:00+00,0.9,359.62,1,18,26.73,83.69,32.29,89.2,35.23,33.27,91.31,97.54,33.6,92.68,89,null,2026-02-04 16:05:38.109222+00
17724,2024-01-07 19:00:00+00,1.36,10.67,1,19,25.74,86.41,31.92,82.62,32.29,35.23,89.2,91.31,33.15,87.71,83,null,2026-02-04 16:05:38.109222+00
17725,2024-01-07 20:00:00+00,1.06,8.21,1,20,25.19,86.82,26.9,77.43,31.92,32.29,82.62,89.2,30.37,83.08,77,null,2026-02-04 16:05:38.109222+00
17726,2024-01-07 21:00:00+00,0.7,358.44,1,21,25.32,81.68,30.98,72.89,26.9,31.92,77.43,82.62,29.93,77.65,73,null,2026-02-04 16:05:38.109222+00
17727,2024-01-07 22:00:00+00,0.51,22.04,1,22,25.97,77.07,20.25,68.41,30.98,26.9,72.89,77.43,26.04,72.91,68,null,2026-02-04 16:05:38.109222+00
17728,2024-01-07 23:00:00+00,0.3,141.18,1,23,25.33,81.03,23.71,69.44,20.25,30.98,68.41,72.89,24.98,70.25,69,null,2026-02-04 16:05:38.109222+00
17729,2024-01-08 00:00:00+00,0.52,4.76,1,0,24.85,82.86,31.32,78.3,23.71,20.25,69.44,68.41,25.09,72.05,78,null,2026-02-04 16:05:38.109222+00
17730,2024-01-08 01:00:00+00,0.73,357.89,1,1,24.26,86.44,38.95,80.58,31.32,23.71,78.3,69.44,31.33,76.11,81,null,2026-02-04 16:05:38.109222+00
17731,2024-01-08 02:00:00+00,0.81,323.63,1,2,24.22,87.14,40.53,83.7,38.95,31.32,80.58,78.3,36.93,80.86,84,null,2026-02-04 16:05:38.109222+00
17732,2024-01-08 03:00:00+00,0.9,314.71,1,3,24.05,88.13,43.5,87.05,40.53,38.95,83.7,80.58,40.99,83.78,87,null,2026-02-04 16:05:38.109222+00
17733,2024-01-08 04:00:00+00,0.06,85.25,1,4,24.37,87.44,41.19,84.77,43.5,40.53,87.05,83.7,41.74,85.17,85,null,2026-02-04 16:05:38.109222+00
17734,2024-01-08 05:00:00+00,0.46,317.77,1,5,24.24,88.17,40.88,81.34,41.19,43.5,84.77,87.05,41.86,84.39,81,null,2026-02-04 16:05:38.109222+00
17735,2024-01-08 06:00:00+00,0.37,322.22,1,6,24.01,90.11,39.45,82,40.88,41.19,81.34,84.77,40.51,82.7,82,null,2026-02-04 16:05:38.109222+00
17736,2024-01-08 07:00:00+00,0.75,281.31,1,7,23.78,91.46,43.53,82.95,39.45,40.88,82,81.34,41.29,82.1,83,null,2026-02-04 16:05:38.109222+00
17737,2024-01-08 08:00:00+00,0.69,359.88,1,8,23.34,96.28,45.98,88.57,43.53,39.45,82.95,82,42.99,84.51,89,null,2026-02-04 16:05:38.109222+00
17738,2024-01-08 09:00:00+00,0.36,327.96,1,9,25.7,83.01,44.96,92.85,45.98,43.53,88.57,82.95,44.82,88.12,93,null,2026-02-04 16:05:38.109222+00
17739,2024-01-08 10:00:00+00,0.37,288.98,1,10,26.86,73.1,47,88.98,44.96,45.98,92.85,88.57,45.98,90.13,89,null,2026-02-04 16:05:38.109222+00
17740,2024-01-08 11:00:00+00,0.61,299.88,1,11,28.91,65.02,41.05,94.11,47,44.96,88.98,92.85,44.34,91.98,94,null,2026-02-04 16:05:38.109222+00
17741,2024-01-08 12:00:00+00,0.32,337.42,1,12,31.76,52.86,36.32,95.55,41.05,47,94.11,88.98,41.46,92.88,96,null,2026-02-04 16:05:38.109222+00
17742,2024-01-08 13:00:00+00,0.66,265.22,1,13,33.59,48.62,29.35,97.01,36.32,41.05,95.55,94.11,35.57,95.56,97,null,2026-02-04 16:05:38.109222+00
17743,2024-01-08 14:00:00+00,0.19,303.39,1,14,34.06,47.34,21.02,85.54,29.35,36.32,97.01,95.55,28.9,92.7,86,null,2026-02-04 16:05:38.109222+00
17744,2024-01-08 15:00:00+00,0.33,265.45,1,15,33.33,50.72,8.41,70.44,21.02,29.35,85.54,97.01,19.59,84.33,70,null,2026-02-04 16:05:38.109222+00
17745,2024-01-08 16:00:00+00,0.42,54.92,1,16,31.13,58.9,8.69,64.86,8.41,21.02,70.44,85.54,12.71,73.61,65,null,2026-02-04 16:05:38.109222+00
17746,2024-01-08 17:00:00+00,0.64,21.69,1,17,29.5,64.67,8.77,69.17,8.69,8.41,64.86,70.44,8.62,68.16,69,null,2026-02-04 16:05:38.109222+00
17747,2024-01-08 18:00:00+00,0.81,7.81,1,18,28.34,68.71,12.92,61.83,8.77,8.69,69.17,64.86,10.13,65.29,62,null,2026-02-04 16:05:38.109222+00
17748,2024-01-08 19:00:00+00,0.83,340.38,1,19,27.16,84.43,8.75,65.73,12.92,8.77,61.83,69.17,10.15,65.58,66,null,2026-02-04 16:05:38.109222+00
17749,2024-01-08 20:00:00+00,0.88,351.82,1,20,26.29,86.63,14.21,62.94,8.75,12.92,65.73,61.83,11.96,63.5,63,null,2026-02-04 16:05:38.109222+00
17750,2024-01-08 21:00:00+00,1.14,358.11,1,21,25.95,79.74,10.46,63.98,14.21,8.75,62.94,65.73,11.14,64.22,64,null,2026-02-04 16:05:38.109222+00
17751,2024-01-08 22:00:00+00,1.14,0.59,1,22,26.02,74.77,15.97,59.78,10.46,14.21,63.98,62.94,13.55,62.23,60,null,2026-02-04 16:05:38.109222+00
17752,2024-01-08 23:00:00+00,0.47,28.21,1,23,25.63,77.65,11.99,57.7,15.97,10.46,59.78,63.98,12.81,60.49,58,null,2026-02-04 16:05:38.109222+00
17753,2024-01-09 00:00:00+00,0.3,112.63,1,0,25.06,83.89,15.4,62.96,11.99,15.97,57.7,59.78,14.45,60.15,63,null,2026-02-04 16:05:38.109222+00
17754,2024-01-09 01:00:00+00,0.39,300.13,1,1,25.19,87.01,22.39,69.77,15.4,11.99,62.96,57.7,16.59,63.48,70,null,2026-02-04 16:05:38.109222+00
17755,2024-01-09 02:00:00+00,0.95,27.83,1,2,24.7,91.09,25.6,76.12,22.39,15.4,69.77,62.96,21.13,69.62,76,null,2026-02-04 16:05:38.109222+00
17756,2024-01-09 03:00:00+00,0.58,314.3,1,3,24.57,90.91,31.34,83.03,25.6,22.39,76.12,69.77,26.44,76.31,83,null,2026-02-04 16:05:38.109222+00
17757,2024-01-09 04:00:00+00,0.73,274.93,1,4,24.35,92.66,36.18,85.77,31.34,25.6,83.03,76.12,31.04,81.64,86,null,2026-02-04 16:05:38.109222+00
17758,2024-01-09 05:00:00+00,0.9,315.32,1,5,24.52,94,37.86,91.27,36.18,31.34,85.77,83.03,35.13,86.69,91,null,2026-02-04 16:05:38.109222+00
17759,2024-01-09 06:00:00+00,0.6,216.06,1,6,24.82,88.72,35.39,93.75,37.86,36.18,91.27,85.77,36.48,90.26,94,null,2026-02-04 16:05:38.109222+00
17760,2024-01-09 07:00:00+00,0.61,179.38,1,7,24.4,91.48,34.16,98.92,35.39,37.86,93.75,91.27,35.8,94.65,99,null,2026-02-04 16:05:38.109222+00
17761,2024-01-09 08:00:00+00,0.72,339.58,1,8,24.04,94.51,39.75,103.05,34.16,35.39,98.92,93.75,36.43,98.57,102,null,2026-02-04 16:05:38.109222+00
17762,2024-01-09 09:00:00+00,0.76,343.26,1,9,25.34,86.31,51.51,110.36,39.75,34.16,103.05,98.92,41.81,104.11,107,null,2026-02-04 16:05:38.109222+00
17763,2024-01-09 10:00:00+00,1.08,26.41,1,10,27.16,78.98,53.12,118.8,51.51,39.75,110.36,103.05,48.13,110.74,113,null,2026-02-04 16:05:38.109222+00
17764,2024-01-09 11:00:00+00,0.84,213.64,1,11,29.16,68.3,55.09,121.96,53.12,51.51,118.8,110.36,53.24,117.04,115,null,2026-02-04 16:05:38.109222+00
17765,2024-01-09 12:00:00+00,0.36,218.89,1,12,31.34,62.26,42.57,108.81,55.09,53.12,121.96,118.8,50.26,116.52,106,null,2026-02-04 16:05:38.109222+00
17766,2024-01-09 13:00:00+00,0.8,179.42,1,13,32,62.36,36.25,84.32,42.57,55.09,108.81,121.96,44.64,105.03,84,null,2026-02-04 16:05:38.109222+00
17767,2024-01-09 14:00:00+00,1.13,345.13,1,14,30.76,69.63,36.25,84.32,36.25,42.57,84.32,108.81,38.36,92.48,84,null,2026-02-04 16:05:38.109222+00
17768,2024-01-09 15:00:00+00,0.73,177.58,1,15,30.67,70.66,13.17,16.86,36.25,36.25,84.32,84.32,28.56,61.83,22,null,2026-02-04 16:05:38.109222+00
17769,2024-01-09 16:00:00+00,0.69,351.29,1,16,28.63,80.25,48.81,68.93,13.17,36.25,16.86,84.32,32.74,56.7,81,null,2026-02-04 16:05:38.109222+00
17770,2024-01-09 17:00:00+00,0.35,11.28,1,17,28.7,81.1,24.53,57.92,48.81,13.17,68.93,16.86,28.84,47.9,58,null,2026-02-04 16:05:38.109222+00
17771,2024-01-09 18:00:00+00,1.41,28.12,1,18,27.67,86.26,28.1,55.87,24.53,48.81,57.92,68.93,33.81,60.91,56,null,2026-02-04 16:05:38.109222+00
17772,2024-01-09 19:00:00+00,1.12,16.55,1,19,26.64,92.4,28.95,48.7,28.1,24.53,55.87,57.92,27.19,54.16,49,null,2026-02-04 16:05:38.109222+00
17773,2024-01-09 20:00:00+00,0.6,357.53,1,20,26.81,90.66,27.34,48.81,28.95,28.1,48.7,55.87,28.13,51.13,49,null,2026-02-04 16:05:38.109222+00
17774,2024-01-09 21:00:00+00,0.43,355.14,1,21,26.45,89.57,35.8,55.78,27.34,28.95,48.81,48.7,30.7,51.1,59,null,2026-02-04 16:05:38.109222+00
17775,2024-01-09 22:00:00+00,0.84,8.38,1,22,26.28,88.33,44.07,62.13,35.8,27.34,55.78,48.81,35.74,55.57,73,null,2026-02-04 16:05:38.109222+00
17776,2024-01-09 23:00:00+00,0.52,232.41,1,23,26.72,84.95,50.04,77.66,44.07,35.8,62.13,55.78,43.3,65.19,83,null,2026-02-04 16:05:38.109222+00
17777,2024-01-10 00:00:00+00,0.27,345.4,1,0,26.53,84.22,48.05,81.12,50.04,44.07,77.66,62.13,47.39,73.64,81,null,2026-02-04 16:05:38.109222+00
17778,2024-01-10 01:00:00+00,0.52,310.06,1,1,26.58,83.52,44.31,73.19,48.05,50.04,81.12,77.66,47.47,77.32,73,null,2026-02-04 16:05:38.109222+00
17779,2024-01-10 02:00:00+00,0.88,347.71,1,2,25.56,91.8,39.39,57.49,44.31,48.05,73.19,81.12,43.92,70.6,65,null,2026-02-04 16:05:38.109222+00
17780,2024-01-10 03:00:00+00,0.48,260.84,1,3,25.74,86.41,36.5,51.98,39.39,44.31,57.49,73.19,40.07,60.89,60,null,2026-02-04 16:05:38.109222+00
17781,2024-01-10 04:00:00+00,0.89,308.97,1,4,25.56,86.31,28.2,38.85,36.5,39.39,51.98,57.49,34.7,49.44,47,null,2026-02-04 16:05:38.109222+00
17782,2024-01-10 05:00:00+00,0.59,311.63,1,5,25.07,86.52,27.97,45.29,28.2,36.5,38.85,51.98,30.89,45.37,47,null,2026-02-04 16:05:38.109222+00
17783,2024-01-10 06:00:00+00,0.68,320.19,1,6,24.81,87.02,30.42,45.34,27.97,28.2,45.29,38.85,28.86,43.16,45,null,2026-02-04 16:05:38.109222+00
17784,2024-01-10 07:00:00+00,0.58,281.94,1,7,24.56,85.44,32.42,42,30.42,27.97,45.34,45.29,30.27,44.21,53,null,2026-02-04 16:05:38.109222+00
17785,2024-01-10 08:00:00+00,0.7,244.88,1,8,25.06,81.65,31.85,49.22,32.42,30.42,42,45.34,31.56,45.52,52,null,2026-02-04 16:05:38.109222+00
17786,2024-01-10 09:00:00+00,0.55,302.71,1,9,26.12,75.51,32.22,55.58,31.85,32.42,49.22,42,32.16,48.93,56,null,2026-02-04 16:05:38.109222+00
17787,2024-01-10 10:00:00+00,0.69,300.48,1,10,27.06,71.57,30.98,55.48,32.22,31.85,55.58,49.22,31.68,53.43,55,null,2026-02-04 16:05:38.109222+00
17788,2024-01-10 11:00:00+00,0.45,259.89,1,11,28.91,67.63,30.93,57.88,30.98,32.22,55.48,55.58,31.38,56.31,58,null,2026-02-04 16:05:38.109222+00
17789,2024-01-10 12:00:00+00,0.61,308.37,1,12,28.22,69.31,34.36,62.22,30.93,30.98,57.88,55.48,32.09,58.53,62,null,2026-02-04 16:05:38.109222+00
17790,2024-01-10 13:00:00+00,0.81,247.42,1,13,28.58,73.34,33.96,64.52,34.36,30.93,62.22,57.88,33.08,61.54,65,null,2026-02-04 16:05:38.109222+00
17791,2024-01-10 14:00:00+00,0.76,359.32,1,14,29.02,70.5,33.72,66.52,33.96,34.36,64.52,62.22,34.01,64.42,67,null,2026-02-04 16:05:38.109222+00
17792,2024-01-10 15:00:00+00,0.99,274.8,1,15,29.32,69.85,33.73,64.96,33.72,33.96,66.52,64.52,33.8,65.33,65,null,2026-02-04 16:05:38.109222+00
17793,2024-01-10 16:00:00+00,0.89,271.15,1,16,30.74,63.07,35.5,66.76,33.73,33.72,64.96,66.52,34.32,66.08,67,null,2026-02-04 16:05:38.109222+00
17794,2024-01-10 17:00:00+00,0.97,296.34,1,17,29.59,65.4,36.96,70.91,35.5,33.73,66.76,64.96,35.4,67.54,71,null,2026-02-04 16:05:38.109222+00
17795,2024-01-10 18:00:00+00,1.07,284.25,1,18,28.08,73.91,36.96,70.91,36.96,35.5,70.91,66.76,36.47,69.53,71,null,2026-02-04 16:05:38.109222+00
17796,2024-01-10 19:00:00+00,1.15,356.22,1,19,26.58,82.62,35.32,100.99,36.96,36.96,70.91,70.91,36.41,80.94,58,null,2026-02-04 16:05:38.109222+00
17797,2024-01-10 20:00:00+00,0.82,334.57,1,20,26.21,85.41,49.43,109.11,35.32,36.96,100.99,70.91,40.57,93.67,106,null,2026-02-04 16:05:38.109222+00
17798,2024-01-10 21:00:00+00,1.12,353.01,1,21,25.85,88.1,52.56,105.04,49.43,35.32,109.11,100.99,45.77,105.05,104,null,2026-02-04 16:05:38.109222+00
17799,2024-01-10 22:00:00+00,0.53,325.78,1,22,25.86,86.21,48.14,93.7,52.56,49.43,105.04,109.11,50.04,102.62,94,null,2026-02-04 16:05:38.109222+00
17800,2024-01-10 23:00:00+00,1.06,349.24,1,23,25.78,80.29,49.75,77.41,48.14,52.56,93.7,105.04,50.15,92.05,83,null,2026-02-04 16:05:38.109222+00
17801,2024-01-11 00:00:00+00,0.88,44.02,1,0,25.49,81.79,44.86,79.16,49.75,48.14,77.41,93.7,47.58,83.42,79,null,2026-02-04 16:05:38.109222+00
17802,2024-01-11 01:00:00+00,0.32,282.12,1,1,25.29,85.22,48.32,79.34,44.86,49.75,79.16,77.41,47.64,78.64,80,null,2026-02-04 16:05:38.109222+00
17803,2024-01-11 02:00:00+00,0.19,273.86,1,2,25.16,85.15,54.93,87.43,48.32,44.86,79.34,79.16,49.37,81.98,91,null,2026-02-04 16:05:38.109222+00
17804,2024-01-11 03:00:00+00,0.27,292.75,1,3,25.11,84.34,57.88,92.66,54.93,48.32,87.43,79.34,53.71,86.48,96,null,2026-02-04 16:05:38.109222+00
17805,2024-01-11 04:00:00+00,0.33,275.77,1,4,24.8,85.51,58.39,89.56,57.88,54.93,92.66,87.43,57.07,89.88,97,null,2026-02-04 16:05:38.109222+00
17806,2024-01-11 05:00:00+00,0.67,345.06,1,5,24.63,87.26,67.48,95.38,58.39,57.88,89.56,92.66,61.25,92.53,123,null,2026-02-04 16:05:38.109222+00
17807,2024-01-11 06:00:00+00,0.87,339.47,1,6,24.37,88.81,69.78,95.76,67.48,58.39,95.38,89.56,65.22,93.57,131,null,2026-02-04 16:05:38.109222+00
17808,2024-01-11 07:00:00+00,0.38,303.45,1,7,24.24,89.77,74.07,96.03,69.78,67.48,95.76,95.38,70.44,95.72,146,null,2026-02-04 16:05:38.109222+00
17809,2024-01-11 08:00:00+00,0.44,329.4,1,8,24.86,86.52,77.41,100.25,74.07,69.78,96.03,95.76,73.75,97.35,157,null,2026-02-04 16:05:38.109222+00
17810,2024-01-11 09:00:00+00,1.06,286.59,1,9,25.74,85.15,72.62,101.02,77.41,74.07,100.25,96.03,74.7,99.1,141,null,2026-02-04 16:05:38.109222+00
17811,2024-01-11 10:00:00+00,0.18,312.34,1,10,27.71,76.07,74.15,106.91,72.62,77.41,101.02,100.25,74.73,102.73,146,null,2026-02-04 16:05:38.109222+00
17812,2024-01-11 11:00:00+00,0.13,267.57,1,11,29.84,62.66,72.99,111.2,74.15,72.62,106.91,101.02,73.25,106.38,142,null,2026-02-04 16:05:38.109222+00
17813,2024-01-11 12:00:00+00,0.76,269.52,1,12,32.33,58.5,63.05,103.74,72.99,74.15,111.2,106.91,70.06,107.28,108,null,2026-02-04 16:05:38.109222+00
17814,2024-01-11 13:00:00+00,1.06,240.73,1,13,33.43,56.59,57.62,110.49,63.05,72.99,103.74,111.2,64.55,108.48,107,null,2026-02-04 16:05:38.109222+00
17815,2024-01-11 14:00:00+00,0.3,184.18,1,14,32.28,64.69,64.28,112.65,57.62,63.05,110.49,103.74,61.65,108.96,112,null,2026-02-04 16:05:38.109222+00
17816,2024-01-11 15:00:00+00,0.23,237.55,1,15,31.49,65.58,64.49,118.91,64.28,57.62,112.65,110.49,62.13,114.02,113,null,2026-02-04 16:05:38.109222+00
17817,2024-01-11 16:00:00+00,0.87,358.27,1,16,31.18,67.17,63.33,109.06,64.49,64.28,118.91,112.65,64.03,113.54,109,null,2026-02-04 16:05:38.109222+00
17818,2024-01-11 17:00:00+00,1.14,344.29,1,17,29.27,76.44,60.05,108.72,63.33,64.49,109.06,118.91,62.62,112.23,106,null,2026-02-04 16:05:38.109222+00
17819,2024-01-11 18:00:00+00,0.7,317.55,1,18,28,78.7,63.03,106.27,60.05,63.33,108.72,109.06,62.14,108.02,108,null,2026-02-04 16:05:38.109222+00
17820,2024-01-11 19:00:00+00,0.98,335.39,1,19,27.08,81.1,63.99,96.37,63.03,60.05,106.27,108.72,62.36,103.79,111,null,2026-02-04 16:05:38.109222+00
17821,2024-01-11 20:00:00+00,0.85,353.32,1,20,26.56,84.83,56.72,89.52,63.99,63.03,96.37,106.27,61.25,97.39,94,null,2026-02-04 16:05:38.109222+00
17822,2024-01-11 21:00:00+00,0.37,316.48,1,21,26.58,89.31,54.53,88.51,56.72,63.99,89.52,96.37,58.41,91.47,91,null,2026-02-04 16:05:38.109222+00
17823,2024-01-11 22:00:00+00,0.76,335.14,1,22,26.37,89.69,64.48,87.46,54.53,56.72,88.51,89.52,58.58,88.5,113,null,2026-02-04 16:05:38.109222+00
17824,2024-01-11 23:00:00+00,1.14,28.29,1,23,25.83,91.98,65.42,94.87,64.48,54.53,87.46,88.51,61.48,90.28,116,null,2026-02-04 16:05:38.109222+00
17825,2024-01-12 00:00:00+00,0.98,348.68,1,0,25.42,97.91,74.17,105.97,65.42,64.48,94.87,87.46,68.02,96.1,146,null,2026-02-04 16:05:38.109222+00
17826,2024-01-12 01:00:00+00,0.91,0.87,1,1,25.12,99.44,93.76,116.76,74.17,65.42,105.97,94.87,77.78,105.87,210,null,2026-02-04 16:05:38.109222+00
17827,2024-01-12 02:00:00+00,1.14,297.95,1,2,24.94,99.44,87.89,125.18,93.76,74.17,116.76,105.97,85.27,115.97,193,null,2026-02-04 16:05:38.109222+00
17828,2024-01-12 03:00:00+00,1.11,354.58,1,3,24.84,99.44,90.99,122.61,87.89,93.76,125.18,116.76,90.88,121.52,115,null,2026-02-04 16:05:38.109222+00
17829,2024-01-12 04:00:00+00,0.9,309.78,1,4,24.56,99.44,83.26,119.22,90.99,87.89,122.61,125.18,87.38,122.34,177,null,2026-02-04 16:05:38.109222+00
17830,2024-01-12 05:00:00+00,0.58,260.12,1,5,24.93,96,94.19,118.76,83.26,90.99,119.22,122.61,89.48,120.2,212,null,2026-02-04 16:05:38.109222+00
